term,docid,tf_in_doc,tf_idf,idf
accumula,11,1,0.000507928334621859,3.044522437723423
pyramid,11,2,0.001015856669243718,3.044522437723423
binari,11,1,0.0005302058442355599,3.1780538303479458
binari,12,5,0.0013779282996652558,3.1780538303479458
binari,18,4,0.0004890630293306577,3.1780538303479458
binari,19,1,0.0006853685206702492,3.1780538303479458
mem,11,1,0.000507928334621859,3.044522437723423
tention,11,4,0.002031713338487436,3.044522437723423
randomli,11,1,0.0005498560003343892,3.295836866004329
randomli,12,1,0.0002857992426295811,3.295836866004329
randomli,13,1,0.0015546400311341176,3.295836866004329
randomli,14,1,0.0011037631835245575,3.295836866004329
randomli,15,1,0.0008951213650201871,3.295836866004329
randomli,16,8,0.0035006233308596166,3.295836866004329
randomli,18,1,0.00012679709406395297,3.295836866004329
xedsiz,11,2,0.001015856669243718,3.044522437723423
learningtorot,11,1,0.000507928334621859,3.044522437723423
lra,11,2,0.001015856669243718,3.044522437723423
quaternion,11,2,0.001015856669243718,3.044522437723423
tricat,11,1,0.000507928334621859,3.044522437723423
tft,11,1,0.000507928334621859,3.044522437723423
multihorizon,11,2,0.001015856669243718,3.044522437723423
protran,11,2,0.001015856669243718,3.044522437723423
matteson,11,3,0.001523785003865577,3.044522437723423
ssdnet,11,3,0.001523785003865577,3.044522437723423
linet,11,2,0.001015856669243718,3.044522437723423
ssm,11,2,0.001015856669243718,3.044522437723423
stationar,11,1,0.000507928334621859,3.044522437723423
destationari,11,1,0.000507928334621859,3.044522437723423
segmentationbas,11,1,0.000507928334621859,3.044522437723423
devis,11,2,0.0010313788633160882,3.091042453358316
devis,18,5,0.0005945913233097981,3.091042453358316
timedelay,11,1,0.000507928334621859,3.044522437723423
aggr,11,1,0.0005156894316580441,3.091042453358316
aggr,12,1,0.0002680404486089417,3.091042453358316
subseri,11,1,0.000507928334621859,3.044522437723423
patchtst,11,2,0.001015856669243718,3.044522437723423
channelindepend,11,2,0.001015856669243718,3.044522437723423
subserieslevel,11,2,0.001015856669243718,3.044522437723423
patch,11,3,0.0015470682949741321,3.091042453358316
patch,18,3,0.0003567547939858788,3.091042453358316
seg,11,1,0.000507928334621859,3.044522437723423
vit,11,1,0.000507928334621859,3.044522437723423
dosovit,11,1,0.000507928334621859,3.044522437723423
skiy,11,1,0.000507928334621859,3.044522437723423
alik,11,1,0.0005156894316580441,3.091042453358316
alik,18,2,0.00023783652932391923,3.091042453358316
crossdimens,11,4,0.002031713338487436,3.044522437723423
dimensionsegmentwis,11,1,0.000507928334621859,3.044522437723423
twostag,11,2,0.001015856669243718,3.044522437723423
crosstim,11,1,0.000507928334621859,3.044522437723423
triform,11,3,0.001523785003865577,3.044522437723423
cirstea,11,3,0.001523785003865577,3.044522437723423
triangularvariablespec,11,1,0.000507928334621859,3.044522437723423
variablespec,11,2,0.001015856669243718,3.044522437723423
lightweight,11,3,0.001523785003865577,3.044522437723423
scaleform,11,2,0.001015856669243718,3.044522437723423
shabani,11,3,0.001523785003865577,3.044522437723423
multiscal,11,3,0.001523785003865577,3.044522437723423
rene,11,2,0.0010313788633160882,3.091042453358316
rene,18,2,0.00023783652932391923,3.091042453358316
weightsremark,11,1,0.000507928334621859,3.044522437723423
dlinear,11,2,0.001015856669243718,3.044522437723423
mlpbase,11,1,0.000507928334621859,3.044522437723423
cent,11,1,0.000507928334621859,3.044522437723423
nieet,11,3,0.001523785003865577,3.044522437723423
oret,11,1,0.000507928334621859,3.044522437723423
sequenceto,11,1,0.000507928334621859,3.044522437723423
overclaim,11,1,0.000507928334621859,3.044522437723423
poten,11,1,0.0005156894316580441,3.091042453358316
poten,19,1,0.0006666039364585542,3.091042453358316
tial,11,1,0.0005156894316580441,3.091042453358316
tial,19,1,0.0006666039364585542,3.091042453358316
summariz,11,1,0.000507928334621859,3.044522437723423
spatio,11,1,0.000507928334621859,3.044522437723423
caiet,11,3,0.001523785003865577,3.044522437723423
temporaltempor,11,1,0.000507928334621859,3.044522437723423
spatial,11,6,0.003181235065413359,3.1780538303479458
spatial,12,1,0.00027558565993305114,3.1780538303479458
spatial,17,1,0.001189836701740152,3.1780538303479458
spatial,18,3,0.0003667972719979932,3.1780538303479458
spatialspati,11,1,0.000507928334621859,3.044522437723423
yuet,11,2,0.0010313788633160882,3.091042453358316
yuet,12,1,0.0002680404486089417,3.091042453358316
temporalspati,11,1,0.000507928334621859,3.044522437723423
earthform,11,3,0.001523785003865577,3.044522437723423
cuboid,11,2,0.001015856669243718,3.044522437723423
cuboidlevel,11,1,0.000507928334621859,3.044522437723423
airform,11,2,0.001015856669243718,3.044522437723423
dartboard,11,1,0.000507928334621859,3.044522437723423
fur,11,1,0.000507928334621859,3.044522437723423
thermor,11,1,0.000507928334621859,3.044522437723423
asynchron,11,1,0.000507928334621859,3.044522437723423
reallif,11,1,0.0005156894316580441,3.091042453358316
reallif,18,2,0.00023783652932391923,3.091042453358316
tpp,11,2,0.001015856669243718,3.044522437723423
yanet,11,2,0.001015856669243718,3.044522437723423
shchur,11,3,0.001523785003865577,3.044522437723423
diction,11,1,0.0005156894316580441,3.091042453358316
diction,19,1,0.0006666039364585542,3.091042453358316
hawk,11,4,0.002031713338487436,3.044522437723423
sahp,11,1,0.000507928334621859,3.044522437723423
thp,11,1,0.000507928334621859,3.044522437723423
zuo,11,2,0.0010313788633160882,3.091042453358316
zuo,12,1,0.0002680404486089417,3.091042453358316
summarizeth,11,1,0.000507928334621859,3.044522437723423
datalog,11,1,0.000507928334621859,3.044522437723423
ndtt,11,1,0.000507928334621859,3.044522437723423
mei,11,2,0.001015856669243718,3.044522437723423
sahpthp,11,1,0.000507928334621859,3.044522437723423
tranad,11,4,0.002031713338487436,3.044522437723423
mtrv,11,6,0.003047570007731154,3.044522437723423
ae,11,9,0.004707949273166891,3.1354942159291497
ae,18,2,0.00024125681652207515,3.1354942159291497
ae,19,1,0.0006761902557535367,3.1354942159291497
transanomali,11,3,0.001523785003865577,3.044522437723423
kingma,11,3,0.0015470682949741321,3.091042453358316
kingma,18,1,0.00011891826466195961,3.091042453358316
gan,11,2,0.0010462109495926425,3.1354942159291497
gan,18,5,0.0006031420413051879,3.1354942159291497
gan,19,2,0.0013523805115070735,3.1354942159291497
detec,11,2,0.001015856669243718,3.044522437723423
amplifi,11,1,0.000507928334621859,3.044522437723423
sim,11,1,0.0005302058442355599,3.1780538303479458
sim,12,1,0.00027558565993305114,3.1780538303479458
sim,16,1,0.00042194023238820307,3.1780538303479458
sim,18,1,0.00012226575733266442,3.1780538303479458
devia,11,1,0.000507928334621859,3.044522437723423
ablat,11,2,0.001015856669243718,3.044522437723423
gta,11,3,0.001523785003865577,3.044522437723423
graphbas,11,1,0.000507928334621859,3.044522437723423
insufci,11,1,0.0005156894316580441,3.091042453358316
insufci,18,2,0.00023783652932391923,3.091042453358316
featurelearn,11,1,0.000507928334621859,3.044522437723423
multibranch,11,1,0.000507928334621859,3.044522437723423
globallearn,11,1,0.000507928334621859,3.044522437723423
anomalytran,11,2,0.001015856669243718,3.044522437723423
priorassoci,11,2,0.001015856669243718,3.044522437723423
anom,11,1,0.000507928334621859,3.044522437723423
alytran,11,1,0.000507928334621859,3.044522437723423
adjac,11,1,0.0005156894316580441,3.091042453358316
adjac,12,1,0.0002680404486089417,3.091042453358316
seriesassoci,11,1,0.000507928334621859,3.044522437723423
minimax,11,1,0.0005156894316580441,3.091042453358316
minimax,16,1,0.00041038800495994633,3.091042453358316
associa,11,1,0.000507928334621859,3.044522437723423
discrep,11,2,0.001015856669243718,3.044522437723423
gtn,11,1,0.000507928334621859,3.044522437723423
twotow,11,1,0.000507928334621859,3.044522437723423
tower,11,2,0.001015856669243718,3.044522437723423
timestepwis,11,1,0.000507928334621859,3.044522437723423
channelwis,11,1,0.000507928334621859,3.044522437723423
merg,11,2,0.0010462109495926425,3.1354942159291497
merg,12,1,0.0002718950932994407,3.1354942159291497
merg,18,7,0.0008443988578272629,3.1354942159291497
concaten,11,1,0.0005156894316580441,3.091042453358316
concaten,12,1,0.0002680404486089417,3.091042453358316
rußwurm,11,3,0.001523785003865577,3.044522437723423
korner,11,1,0.000507928334621859,3.044522437723423
optic,11,3,0.001523785003865577,3.044522437723423
tarnet,11,2,0.001015856669243718,3.044522437723423
chowdhuri,11,3,0.001523785003865577,3.044522437723423
taskawar,11,1,0.000507928334621859,3.044522437723423
recon,11,1,0.0005156894316580441,3.091042453358316
recon,12,1,0.0002680404486089417,3.091042453358316
struction,11,1,0.000507928334621859,3.044522437723423
classica,11,2,0.0010313788633160882,3.091042453358316
classica,18,1,0.00011891826466195961,3.091042453358316
schema,11,1,0.000507928334621859,3.044522437723423
ite,11,1,0.0005156894316580441,3.091042453358316
ite,16,1,0.00041038800495994633,3.091042453358316
unsu,11,2,0.0010313788633160882,3.091042453358316
unsu,12,2,0.0005360808972178834,3.091042453358316
pervis,11,2,0.0010313788633160882,3.091042453358316
pervis,19,1,0.0006666039364585542,3.091042453358316
ettm,11,4,0.002031713338487436,3.044522437723423
arimaet,11,1,0.000507928334621859,3.044522437723423
khandakar,11,3,0.001523785003865577,3.044522437723423
rnncnn,11,1,0.000507928334621859,3.044522437723423
modelt,11,1,0.000507928334621859,3.044522437723423
logformerinput,11,1,0.000507928334621859,3.044522437723423
len,11,2,0.001015856669243718,3.044522437723423
logformerlay,11,1,0.000507928334621859,3.044522437723423
seriest,11,1,0.000507928334621859,3.044522437723423
relativeout,11,1,0.000507928334621859,3.044522437723423
dependen,11,1,0.000507928334621859,3.044522437723423
cie,11,1,0.000507928334621859,3.044522437723423
seasonalperiod,11,1,0.000507928334621859,3.044522437723423
quenci,11,1,0.000507928334621859,3.044522437723423
seemli,11,1,0.000507928334621859,3.044522437723423
ductiv,11,1,0.000507928334621859,3.044522437723423
crosschannel,11,2,0.001015856669243718,3.044522437723423
suppress,11,1,0.0005156894316580441,3.091042453358316
suppress,17,5,0.005786301859525114,3.091042453358316
direc,11,1,0.000507928334621859,3.044522437723423
mension,11,1,0.0005231054747963212,3.1354942159291497
mension,12,1,0.0002718950932994407,3.1354942159291497
mension,13,2,0.002958013411253915,3.1354942159291497
transformersattent,11,1,0.000507928334621859,3.044522437723423
signif,11,1,0.0005156894316580441,3.091042453358316
signif,16,1,0.00041038800495994633,3.091042453358316
icantli,11,1,0.0005156894316580441,3.091042453358316
icantli,16,1,0.00041038800495994633,3.091042453358316
cvchen,11,1,0.000507928334621859,3.044522437723423
stud,11,1,0.0005156894316580441,3.091042453358316
stud,13,1,0.0014580388930935453,3.091042453358316
appro,11,1,0.000507928334621859,3.044522437723423
priat,11,1,0.000507928334621859,3.044522437723423
crossblock,11,1,0.000507928334621859,3.044522437723423
bapna,11,3,0.001523785003865577,3.044522437723423
dehghani,11,4,0.002031713338487436,3.044522437723423
daiet,11,2,0.001015856669243718,3.044522437723423
headslay,11,1,0.000507928334621859,3.044522437723423
timeconsum,11,1,0.0005156894316580441,3.091042453358316
timeconsum,14,1,0.0010351783165968907,3.091042453358316
automl,11,1,0.000507928334621859,3.044522437723423
elsken,11,3,0.001523785003865577,3.044522437723423
soet,11,2,0.001015856669243718,3.044522437723423
industryscal,11,1,0.000507928334621859,3.044522437723423
computationalefci,11,1,0.000507928334621859,3.044522437723423
tativ,11,1,0.0005156894316580441,3.091042453358316
tativ,12,1,0.0002680404486089417,3.091042453358316
ankur,11,1,0.000507928334621859,3.044522437723423
mia,11,1,0.000507928334621859,3.044522437723423
orhan,11,1,0.000507928334621859,3.044522437723423
konstantino,11,1,0.000507928334621859,3.044522437723423
syama,11,1,0.000507928334621859,3.044522437723423
sundar,11,1,0.000507928334621859,3.044522437723423
ranga,11,1,0.000507928334621859,3.044522437723423
puram,11,1,0.000507928334621859,3.044522437723423
valentin,11,1,0.0005156894316580441,3.091042453358316
valentin,18,1,0.00011891826466195961,3.091042453358316
flunkert,11,1,0.000507928334621859,3.044522437723423
yuyang,11,1,0.000507928334621859,3.044522437723423
maddix,11,1,0.000507928334621859,3.044522437723423
blazquezgarc,11,1,0.000507928334621859,3.044522437723423
ane,11,1,0.000507928334621859,3.044522437723423
angel,11,1,0.000507928334621859,3.044522437723423
usu,11,1,0.000507928334621859,3.044522437723423
mori,11,1,0.000507928334621859,3.044522437723423
outlieranomali,11,1,0.000507928334621859,3.044522437723423
nick,11,1,0.000507928334621859,3.044522437723423
ryder,11,1,0.000507928334621859,3.044522437723423
melani,11,1,0.0005156894316580441,3.091042453358316
melani,12,2,0.0005360808972178834,3.091042453358316
subbiah,11,1,0.000507928334621859,3.044522437723423
kaplan,11,1,0.000507928334621859,3.044522437723423
prafulla,11,1,0.000507928334621859,3.044522437723423
dhariw,11,1,0.000507928334621859,3.044522437723423
fewshot,11,1,0.000507928334621859,3.044522437723423
ling,11,2,0.0010313788633160882,3.091042453358316
ling,16,1,0.00041038800495994633,3.091042453358316
krzysztof,11,1,0.000507928334621859,3.044522437723423
janowicz,11,1,0.000507928334621859,3.044522437723423
gengchen,11,1,0.000507928334621859,3.044522437723423
mai,11,1,0.000507928334621859,3.044522437723423
conti,11,1,0.000507928334621859,3.044522437723423
nuiti,11,1,0.000507928334621859,3.044522437723423
hant,11,2,0.001015856669243718,3.044522437723423
yunh,11,2,0.001015856669243718,3.044522437723423
tianyu,11,1,0.000507928334621859,3.044522437723423
yipe,11,1,0.000507928334621859,3.044522437723423
zhenhua,11,2,0.001015856669243718,3.044522437723423
siwei,11,1,0.000507928334621859,3.044522437723423
chunj,11,1,0.000507928334621859,3.044522437723423
minghao,11,2,0.001015856669243718,3.044522437723423
houwen,11,1,0.000507928334621859,3.044522437723423
jianlong,11,1,0.000507928334621859,3.044522437723423
haibin,11,1,0.000507928334621859,3.044522437723423
sual,11,1,0.000507928334621859,3.044522437723423
zekai,11,1,0.000507928334621859,3.044522437723423
dingshuo,11,1,0.000507928334621859,3.044522437723423
zix,11,1,0.000507928334621859,3.044522437723423
uan,11,1,0.000507928334621859,3.044522437723423
xiuzhen,11,1,0.000507928334621859,3.044522437723423
cheng,11,1,0.0005370163204651653,3.2188758248682006
cheng,12,5,0.001395627742311915,3.2188758248682006
cheng,14,2,0.002155978449342398,3.2188758248682006
cheng,18,1,0.0001238362568717809,3.2188758248682006
cheng,19,1,0.0006941720562579686,3.2188758248682006
iot,11,1,0.000507928334621859,3.044522437723423
internet,11,1,0.0005156894316580441,3.091042453358316
internet,18,3,0.0003567547939858788,3.091042453358316
thing,11,1,0.0005231054747963212,3.1354942159291497
thing,16,1,0.0004162897259597915,3.1354942159291497
thing,18,4,0.0004825136330441503,3.1354942159291497
wenwei,11,1,0.000507928334621859,3.044522437723423
bingq,11,1,0.000507928334621859,3.044522437723423
kukjin,11,1,0.000507928334621859,3.044522437723423
jihun,11,1,0.000507928334621859,3.044522437723423
changhwa,11,1,0.000507928334621859,3.044522437723423
sungroh,11,1,0.000507928334621859,3.044522437723423
ranak,11,1,0.000507928334621859,3.044522437723423
xiyuan,11,1,0.000507928334621859,3.044522437723423
jingbo,11,1,0.000507928334621859,3.044522437723423
shang,11,1,0.0005231054747963212,3.1354942159291497
shang,16,1,0.0004162897259597915,3.1354942159291497
shang,18,1,0.00012062840826103758,3.1354942159291497
rajesh,11,1,0.000507928334621859,3.044522437723423
dezhi,11,1,0.000507928334621859,3.044522437723423
razvangabriel,11,1,0.000507928334621859,3.044522437723423
chenjuan,11,1,0.000507928334621859,3.044522437723423
tung,11,1,0.000507928334621859,3.044522437723423
kieu,11,1,0.000507928334621859,3.044522437723423
xuanyi,11,1,0.000507928334621859,3.044522437723423
shirui,11,1,0.000507928334621859,3.044522437723423
angular,11,1,0.000507928334621859,3.044522437723423
ofcial,11,1,0.000507928334621859,3.044522437723423
carbonel,11,1,0.000507928334621859,3.044522437723423
xedlength,11,1,0.000507928334621859,3.044522437723423
mostafa,11,2,0.001015856669243718,3.044522437723423
oriol,11,1,0.000507928334621859,3.044522437723423
vinyal,11,1,0.0005156894316580441,3.091042453358316
vinyal,18,1,0.00011891826466195961,3.091042453358316
linhao,11,1,0.000507928334621859,3.044522437723423
shuang,11,1,0.000507928334621859,3.044522437723423
norecurr,11,1,0.000507928334621859,3.044522437723423
icassp,11,1,0.000507928334621859,3.044522437723423
alexey,11,1,0.0005156894316580441,3.091042453358316
alexey,12,1,0.0002680404486089417,3.091042453358316
luca,11,1,0.000507928334621859,3.044522437723423
beyer,11,1,0.000507928334621859,3.044522437723423
kolesnikov,11,1,0.000507928334621859,3.044522437723423
dirk,11,1,0.000507928334621859,3.044522437723423
weissenborn,11,1,0.000507928334621859,3.044522437723423
xiaohua,11,1,0.000507928334621859,3.044522437723423
zhai,11,1,0.0005156894316580441,3.091042453358316
zhai,12,1,0.0002680404486089417,3.091042453358316
metzen,11,1,0.000507928334621859,3.044522437723423
zhihan,11,1,0.000507928334621859,3.044522437723423
xingjian,11,1,0.000507928334621859,3.044522437723423
hao,11,1,0.0005156894316580441,3.091042453358316
hao,12,1,0.0002680404486089417,3.091042453358316
berni,11,1,0.000507928334621859,3.044522437723423
spacetim,11,1,0.000507928334621859,3.044522437723423
jona,11,1,0.000507928334621859,3.044522437723423
grang,11,1,0.000507928334621859,3.044522437723423
ier,11,1,0.000507928334621859,3.044522437723423
yarat,11,1,0.000507928334621859,3.044522437723423
yann,11,1,0.000507928334621859,3.044522437723423
dauphin,11,1,0.000507928334621859,3.044522437723423
goodfellow,11,2,0.0010313788633160882,3.091042453358316
goodfellow,18,5,0.0005945913233097981,3.091042453358316
pougetabadi,11,1,0.000507928334621859,3.044522437723423
mehdi,11,1,0.000507928334621859,3.044522437723423
mirza,11,1,0.000507928334621859,3.044522437723423
bing,11,1,0.000507928334621859,3.044522437723423
wardefarley,11,1,0.000507928334621859,3.044522437723423
sherjil,11,1,0.000507928334621859,3.044522437723423
ozair,11,1,0.000507928334621859,3.044522437723423
zhengyan,11,1,0.000507928334621859,3.044522437723423
yuxian,11,1,0.000507928334621859,3.044522437723423
yuqi,11,2,0.001015856669243718,3.044522437723423
huo,11,1,0.000507928334621859,3.044522437723423
jiezhong,11,1,0.000507928334621859,3.044522437723423
kai,11,2,0.001015856669243718,3.044522437723423
xinghao,11,1,0.000507928334621859,3.044522437723423
jianyuan,11,1,0.000507928334621859,3.044522437723423
yehui,11,1,0.000507928334621859,3.044522437723423
tpami,11,1,0.000507928334621859,3.044522437723423
yeasmin,11,1,0.000507928334621859,3.044522437723423
ismail,11,2,0.001015856669243718,3.044522437723423
hassan,11,1,0.0005156894316580441,3.091042453358316
hassan,18,1,0.00011891826466195961,3.091042453358316
germain,11,1,0.000507928334621859,3.044522437723423
jonathan,11,1,0.000507928334621859,3.044522437723423
lhassan,11,1,0.000507928334621859,3.044522437723423
idoumghar,11,1,0.000507928334621859,3.044522437723423
pierr,11,1,0.000507928334621859,3.044522437723423
alain,11,1,0.000507928334621859,3.044522437723423
muller,11,1,0.0005156894316580441,3.091042453358316
muller,17,1,0.0011572603719050229,3.091042453358316
guolin,11,1,0.000507928334621859,3.044522437723423
tieyan,11,1,0.000507928334621859,3.044522437723423
naaclhlt,11,1,0.000507928334621859,3.044522437723423
diederik,11,1,0.000507928334621859,3.044522437723423
shiyang,11,1,0.000507928334621859,3.044522437723423
xiaoyong,11,1,0.000507928334621859,3.044522437723423
xuan,11,1,0.0005156894316580441,3.091042453358316
xuan,12,1,0.0002680404486089417,3.091042453358316
xiyou,11,1,0.000507928334621859,3.044522437723423
wenhu,11,1,0.000507928334621859,3.044522437723423
yuxiang,11,1,0.000507928334621859,3.044522437723423
xifeng,11,1,0.000507928334621859,3.044522437723423
longyuan,11,1,0.000507928334621859,3.044522437723423
jian,11,1,0.0005156894316580441,3.091042453358316
jian,12,3,0.0008041213458268253,3.091042453358316
wenliang,11,1,0.000507928334621859,3.044522437723423
tianjun,11,1,0.000507928334621859,3.044522437723423
wipf,11,1,0.000507928334621859,3.044522437723423
grin,11,1,0.000507928334621859,3.044522437723423
multiag,11,1,0.000507928334621859,3.044522437723423
trajec,11,1,0.000507928334621859,3.044522437723423
yuxuan,11,1,0.000507928334621859,3.044522437723423
yutong,11,1,0.000507928334621859,3.044522437723423
songyu,11,1,0.000507928334621859,3.044522437723423
yiwei,11,1,0.000507928334621859,3.044522437723423
junbo,11,1,0.000507928334621859,3.044522437723423
roger,11,1,0.000507928334621859,3.044522437723423
zim,11,1,0.000507928334621859,3.044522437723423
mermann,11,1,0.000507928334621859,3.044522437723423
nationwid,11,1,0.000507928334621859,3.044522437723423
sercan,11,1,0.000507928334621859,3.044522437723423
arik,11,1,0.0005156894316580441,3.091042453358316
arik,18,1,0.00011891826466195961,3.091042453358316
loeff,11,1,0.000507928334621859,3.044522437723423
toma,11,1,0.000507928334621859,3.044522437723423
pster,11,1,0.000507928334621859,3.044522437723423
irena,11,1,0.000507928334621859,3.044522437723423
koprinska,11,1,0.000507928334621859,3.044522437723423
mashud,11,1,0.000507928334621859,3.044522437723423
rana,11,1,0.000507928334621859,3.044522437723423
icdm,11,1,0.0005156894316580441,3.091042453358316
icdm,12,7,0.0018762831402625922,3.091042453358316
shengqi,11,1,0.000507928334621859,3.044522437723423
siyuan,11,1,0.000507928334621859,3.044522437723423
jiahui,11,1,0.000507928334621859,3.044522437723423
yizhou,11,1,0.000507928334621859,3.044522437723423
zhiguang,11,1,0.000507928334621859,3.044522437723423
shizhan,11,1,0.000507928334621859,3.044522437723423
cong,11,1,0.0005156894316580441,3.091042453358316
cong,16,1,0.00041038800495994633,3.091042453358316
jianguo,11,1,0.000507928334621859,3.044522437723423
weiyao,11,2,0.001015856669243718,3.044522437723423
schahram,11,1,0.000507928334621859,3.044522437723423
dustdar,11,1,0.000507928334621859,3.044522437723423
lowcomplex,11,1,0.000507928334621859,3.044522437723423
yong,11,1,0.0005156894316580441,3.091042453358316
yong,12,1,0.0002680404486089417,3.091042453358316
haixu,11,3,0.001523785003865577,3.044522437723423
jianmin,11,3,0.001523785003865577,3.044522437723423
ming,11,3,0.0015470682949741321,3.091042453358316
ming,12,1,0.0002680404486089417,3.091042453358316
sheng,11,3,0.001523785003865577,3.044522437723423
station,11,1,0.000507928334621859,3.044522437723423
ariti,11,1,0.000507928334621859,3.044522437723423
sachin,11,1,0.000507928334621859,3.044522437723423
marjan,11,1,0.000507928334621859,3.044522437723423
srini,11,1,0.000507928334621859,3.044522437723423
iyer,11,1,0.000507928334621859,3.044522437723423
hannaneh,11,1,0.000507928334621859,3.044522437723423
hajishirzi,11,1,0.000507928334621859,3.044522437723423
delight,11,1,0.000507928334621859,3.044522437723423
meiet,11,1,0.000507928334621859,3.044522437723423
hongyuan,11,2,0.001015856669243718,3.044522437723423
chenghao,11,1,0.000507928334621859,3.044522437723423
nam,11,1,0.000507928334621859,3.044522437723423
phanwade,11,1,0.000507928334621859,3.044522437723423
sinthong,11,1,0.000507928334621859,3.044522437723423
jayant,11,1,0.000507928334621859,3.044522437723423
kalagnanam,11,1,0.000507928334621859,3.044522437723423
orner,11,2,0.001015856669243718,3.044522437723423
marc,11,1,0.000507928334621859,3.044522437723423
marco,11,1,0.000507928334621859,3.044522437723423
photogramm,11,1,0.000507928334621859,3.044522437723423
abdi,11,1,0.000507928334621859,3.044522437723423
lili,11,1,0.000507928334621859,3.044522437723423
meng,11,1,0.0005156894316580441,3.091042453358316
meng,19,1,0.0006666039364585542,3.091042453358316
tristan,11,1,0.000507928334621859,3.044522437723423
oleksandr,11,1,0.000507928334621859,3.044522437723423
ali,11,1,0.0005302058442355599,3.1780538303479458
ali,12,1,0.00027558565993305114,3.1780538303479458
ali,17,1,0.001189836701740152,3.1780538303479458
ali,19,1,0.0006853685206702492,3.1780538303479458
caner,11,1,0.000507928334621859,3.044522437723423
urkmen,11,1,0.000507928334621859,3.044522437723423
januschowski,11,1,0.000507928334621859,3.044522437723423
unnemann,11,1,0.000507928334621859,3.044522437723423
binh,11,1,0.000507928334621859,3.044522437723423
proba,11,1,0.0005156894316580441,3.091042453358316
proba,15,1,0.000839500937902856,3.091042453358316
bilist,11,1,0.000507928334621859,3.044522437723423
dara,11,1,0.000507928334621859,3.044522437723423
bahri,11,1,0.000507928334621859,3.044522437723423
don,11,1,0.000507928334621859,3.044522437723423
ald,11,1,0.000507928334621859,3.044522437723423
metzler,11,1,0.000507928334621859,3.044522437723423
dalil,11,1,0.000507928334621859,3.044522437723423
abderrazak,11,1,0.000507928334621859,3.044522437723423
baa,11,1,0.000507928334621859,3.044522437723423
mart,11,1,0.0005156894316580441,3.091042453358316
mart,18,1,0.00011891826466195961,3.091042453358316
inez,11,1,0.000507928334621859,3.044522437723423
alvarez,11,1,0.000507928334621859,3.044522437723423
tuliet,11,1,0.000507928334621859,3.044522437723423
shreshth,11,1,0.000507928334621859,3.044522437723423
giuliano,11,1,0.000507928334621859,3.044522437723423
casal,11,1,0.000507928334621859,3.044522437723423
nichola,11,1,0.000507928334621859,3.044522437723423
jen,11,1,0.000507928334621859,3.044522437723423
vldb,11,1,0.000507928334621859,3.044522437723423
xiaox,11,1,0.000507928334621859,3.044522437723423
aokang,11,1,0.000507928334621859,3.044522437723423
yonggang,11,1,0.000507928334621859,3.044522437723423
mergena,11,1,0.000507928334621859,3.044522437723423
xixuan,11,1,0.000507928334621859,3.044522437723423
dechang,11,1,0.000507928334621859,3.044522437723423
xiangyan,11,1,0.000507928334621859,3.044522437723423
jingkun,11,2,0.001015856669243718,3.044522437723423
xiaomin,11,2,0.001015856669243718,3.044522437723423
huan,11,2,0.0010313788633160882,3.091042453358316
huan,12,14,0.0037525662805251844,3.091042453358316
robuststl,11,2,0.001015856669243718,3.044522437723423
zhe,11,1,0.000507928334621859,3.044522437723423
yingi,11,1,0.000507928334621859,3.044522437723423
robustperiod,11,1,0.000507928334621859,3.044522437723423
timefrequ,11,1,0.000507928334621859,3.044522437723423
sigmod,11,1,0.000507928334621859,3.044522437723423
linxiao,11,1,0.000507928334621859,3.044522437723423
dustrial,11,1,0.000507928334621859,3.044522437723423
sifan,11,1,0.000507928334621859,3.044522437723423
qianggang,11,1,0.000507928334621859,3.044522437723423
peilin,11,1,0.0005156894316580441,3.091042453358316
peilin,12,1,0.0002680404486089417,3.091042453358316
ying,11,1,0.0005156894316580441,3.091042453358316
ying,12,1,0.0002680404486089417,3.091042453358316
junzhou,11,1,0.000507928334621859,3.044522437723423
zhanghao,11,1,0.000507928334621859,3.044522437723423
zhijian,11,1,0.000507928334621859,3.044522437723423
yujun,11,1,0.000507928334621859,3.044522437723423
iniclr,11,1,0.000507928334621859,3.044522437723423
jiehui,11,2,0.001015856669243718,3.044522437723423
xinet,11,1,0.000507928334621859,3.044522437723423
raphael,11,1,0.000507928334621859,3.044522437723423
jaejun,11,1,0.000507928334621859,3.044522437723423
yaoliang,11,1,0.000507928334621859,3.044522437723423
jimmi,11,1,0.000507928334621859,3.044522437723423
deebert,11,1,0.000507928334621859,3.044522437723423
exit,11,1,0.000507928334621859,3.044522437723423
accel,11,1,0.000507928334621859,3.044522437723423
mingx,11,1,0.000507928334621859,3.044522437723423
wenrui,11,1,0.000507928334621859,3.044522437723423
chunmiao,11,1,0.000507928334621859,3.044522437723423
guojun,11,1,0.000507928334621859,3.044522437723423
hongkai,11,1,0.000507928334621859,3.044522437723423
hongteng,11,1,0.000507928334621859,3.044522437723423
liangda,11,1,0.000507928334621859,3.044522437723423
chaohan,11,1,0.000507928334621859,3.044522437723423
huck,11,1,0.000507928334621859,3.044522437723423
yunyun,11,1,0.000507928334621859,3.044522437723423
tsai,11,1,0.000507928334621859,3.044522437723423
pin,11,1,0.000507928334621859,3.044522437723423
oiceseri,11,1,0.000507928334621859,3.044522437723423
reprogram,11,1,0.000507928334621859,3.044522437723423
acoust,11,1,0.0005156894316580441,3.091042453358316
